code	vaccinationsTotal	peopleFirstTotal	peopleFullTotal
DE-BW	1449722	1002604	447118
DE-BY	1843439	1253377	590062
DE-BE	507197	346758	160439
DE-BB	311023	225473	85550
DE-HB	98945	69273	29672
DE-HH	253165	173735	79430
DE-HE	828967	575753	253214
DE-MV	191604	129336	62268
DE-NI	995087	684712	310375
DE-NW	2197007	1525834	671173
DE-RP	551402	395392	156010
DE-SL	142990	106127	36863
DE-SN	513132	330616	182516
DE-ST	269181	190866	78315
DE-SH	391369	290445	100924
DE-TH	318058	216772	101286
