code	vaccinationsTotal	peopleFirstTotal	peopleFullTotal
DE-BW	2018291	1421665	596626
DE-BY	2500910	1693785	807125
DE-BE	728511	487011	241500
DE-BB	469767	357347	112420
DE-HB	145938	106519	39419
DE-HH	342967	241908	101059
DE-HE	1152844	773784	379060
DE-MV	268791	186794	81997
DE-NI	1438809	1001007	437802
DE-NW	3257162	2313386	943776
DE-RP	749175	554729	194446
DE-SL	203340	147936	55404
DE-SN	745875	470039	275836
DE-ST	403077	296609	106468
DE-SH	564116	436079	128037
DE-TH	437943	305079	132864