code	vaccinationsTotal	peopleFirstTotal	peopleFullTotal
DE-BW	2106573	1492977	613596
DE-BY	2640106	1819424	820682
DE-BE	759867	512452	247415
DE-BB	510574	391850	118724
DE-HB	152325	112228	40097
DE-HH	355642	253179	102463
DE-HE	1200462	814619	385843
DE-MV	285981	201231	84750
DE-NI	1512949	1065686	447263
DE-NW	3436678	2469595	967083
DE-RP	784489	584695	199794
DE-SL	213447	156806	56641
DE-SN	797383	519916	277467
DE-ST	428348	319799	108549
DE-SH	591415	459668	131747
DE-TH	454507	319064	135443