code	vaccinationsTotal	peopleFirstTotal	peopleFullTotal
DE-BW	3119923	2363578	756345
DE-BY	3899588	3001586	898002
DE-BE	1085883	777862	308021
DE-BB	717349	544012	173337
DE-HB	219802	167943	51859
DE-HH	527136	418687	108449
DE-HE	1731798	1270206	461592
DE-MV	471821	367421	104400
DE-NI	2253425	1733535	519890
DE-NW	5365454	4142754	1222700
DE-RP	1194154	915656	278498
DE-SL	322781	244178	78603
DE-SN	1193528	880922	312606
DE-ST	641007	508856	132151
DE-SH	845332	650754	194578
DE-TH	652739	463760	188979