date	dosen_kumulativ	dosen_differenz_zum_vortag	dosen_erst_differenz_zum_vortag	dosen_zweit_differenz_zum_vortag	dosen_biontech_kumulativ	dosen_moderna_kumulativ	dosen_astrazeneca_kumulativ	personen_erst_kumulativ	personen_voll_kumulativ	impf_quote_erst	impf_quote_voll	indikation_alter_dosen	indikation_beruf_dosen	indikation_medizinisch_dosen	indikation_pflegeheim_dosen	indikation_alter_erst	indikation_beruf_erst	indikation_medizinisch_erst	indikation_pflegeheim_erst	indikation_alter_voll	indikation_beruf_voll	indikation_medizinisch_voll	indikation_pflegeheim_voll
2020-12-27	23569	23569	23569	0	23569	0	0	23569	0	0.00028	0.00000	8634	7775	1281	13036	8634	7775	1281	13036	0	0	0	0
2020-12-28	42309	18740	18740	0	42309	0	0	42309	0	0.00051	0.00000	16423	15167	1967	21868	16423	15167	1967	21868	0	0	0	0
2020-12-29	84961	42652	42652	0	84961	0	0	84961	0	0.00102	0.00000	28855	36728	3043	38596	28855	36728	3043	38596	0	0	0	0
2020-12-30	142963	58002	58002	0	142963	0	0	142963	0	0.00172	0.00000	46268	68157	4644	59522	46268	68157	4644	59522	0	0	0	0
2020-12-31	181580	38617	38617	0	181580	0	0	181580	0	0.00218	0.00000	59363	86810	6462	74882	59363	86810	6462	74882	0	0	0	0
2021-01-01	206330	24750	24750	0	206330	0	0	206330	0	0.00248	0.00000	67109	96774	7537	87482	67109	96774	7537	87482	0	0	0	0
2021-01-02	258512	52182	52182	0	258512	0	0	258512	0	0.00311	0.00000	86487	120619	10018	108568	86487	120619	10018	108568	0	0	0	0
2021-01-03	283498	24986	24986	0	283498	0	0	283498	0	0.00341	0.00000	96404	131471	10948	119143	96404	131471	10948	119143	0	0	0	0
2021-01-04	332184	48686	48686	0	332184	0	0	332184	0	0.00399	0.00000	111742	156562	13607	134952	111742	156562	13607	134952	0	0	0	0
2021-01-05	384642	52458	52458	0	384642	0	0	384642	0	0.00462	0.00000	127988	184094	16042	153122	127988	184093	16042	153122	0	1	0	0
2021-01-06	443812	59170	59170	0	443812	0	0	443812	0	0.00534	0.00000	145933	215074	19454	174314	145933	215073	19454	174314	0	1	0	0
2021-01-07	502277	58465	58465	0	502277	0	0	502277	0	0.00604	0.00000	163741	245488	22458	192140	163741	245487	22458	192140	0	1	0	0
2021-01-08	562724	60447	60447	0	562724	0	0	562724	0	0.00677	0.00000	183330	277103	25750	211916	183326	277102	25750	211916	4	1	0	0
2021-01-09	620050	57326	57326	0	620050	0	0	620050	0	0.00746	0.00000	205728	301862	28063	234860	205720	301861	28063	234860	8	1	0	0
2021-01-10	653331	33281	33281	0	653331	0	0	653331	0	0.00786	0.00000	218954	315975	29332	246666	218944	315974	29332	246666	10	1	0	0
2021-01-11	718999	65668	65668	0	718999	0	0	718999	0	0.00865	0.00000	241917	347291	32277	266934	241907	347290	32277	266934	10	1	0	0
2021-01-12	801087	82088	82088	0	801087	0	0	801087	0	0.00963	0.00000	267432	389635	35429	291173	267422	389634	35429	291173	10	1	0	0
2021-01-13	900174	99087	99087	0	899379	795	0	900174	0	0.01082	0.00000	299851	441867	38904	320749	299841	441866	38904	320749	10	1	0	0
2021-01-14	1000402	100228	100114	114	994959	5443	0	1000288	114	0.01203	0.00000	325997	493248	41215	353612	325932	493243	41215	353612	65	5	0	0
2021-01-15	1093227	92825	92397	428	1082333	10894	0	1092685	542	0.01314	0.00001	355733	540549	44832	381764	355555	540465	44823	381675	178	84	9	89
2021-01-16	1150332	57105	56708	397	1137580	12752	0	1149393	939	0.01382	0.00001	376704	565638	46871	401636	376335	565447	46801	401345	369	191	70	291
2021-01-17	1194843	44511	30899	13612	1180676	14167	0	1180292	14551	0.01419	0.00017	393419	585226	48594	419479	386730	580141	47929	411246	6689	5085	665	8233
2021-01-18	1269201	74358	57986	16372	1253100	16101	0	1238278	30923	0.01489	0.00037	420682	621201	50701	440055	408223	609038	49502	424394	12459	12163	1199	15661
2021-01-19	1364604	95403	68174	27229	1346980	17624	0	1306452	58152	0.01571	0.00070	453156	670392	53957	467169	431241	645205	51965	440880	21915	25187	1992	26289
2021-01-20	1493546	128942	78286	50656	1474630	18916	0	1384738	108808	0.01665	0.00131	495186	733097	57854	509793	458419	682539	54964	463495	36767	50558	2890	46298
2021-01-21	1589679	96133	60698	35435	1569664	20015	0	1445436	144243	0.01738	0.00173	532667	777160	62082	540822	482940	709417	58190	481093	49727	67743	3892	59729
2021-01-22	1705213	115534	84246	31288	1683860	21353	0	1529682	175531	0.01839	0.00211	573965	829338	65659	583394	511679	747143	60875	508728	62286	82195	4784	74666
2021-01-23	1798132	92919	48969	43950	1776396	21736	0	1578651	219481	0.01898	0.00264	608260	870272	68921	614681	530124	767122	62058	522446	78136	103150	6863	92235
2021-01-24	1864433	66301	38212	28089	1842453	21980	0	1616863	247570	0.01944	0.00298	630808	897571	69811	638749	543464	782299	62379	534240	87344	115272	7432	104509
2021-01-25	1962364	97931	58193	39738	1938909	23455	0	1675056	287308	0.02014	0.00345	670402	940847	73229	664414	571133	804686	64026	546982	99269	136161	9203	117432
2021-01-26	2065085	102721	53110	49611	2040042	25043	0	1728166	336919	0.02078	0.00405	708543	989062	76911	692106	595887	825373	65337	558963	112656	163689	11574	133143
2021-01-27	2178423	113338	54052	59286	2151469	26954	0	1782218	396205	0.02143	0.00476	749010	1043621	81980	723991	619143	847704	67128	571147	129867	195917	14852	152844
2021-01-28	2279020	100597	51583	49014	2245583	33437	0	1833801	445219	0.02205	0.00535	785615	1092500	86102	750364	640818	870561	68651	583011	144797	221939	17451	167353
2021-01-29	2388761	109741	55982	53759	2353920	34841	0	1889783	498978	0.02272	0.00600	826058	1144041	91374	778599	662802	894602	70860	594058	163256	249439	20514	184541
2021-01-30	2476941	88180	39592	48588	2441226	35715	0	1929375	547566	0.02320	0.00658	859639	1184819	95031	804293	678918	912920	72260	601923	180721	271899	22771	202370
2021-01-31	2539647	62706	31326	31380	2503590	36057	0	1960701	578946	0.02358	0.00696	883182	1213243	97061	820018	692488	927208	73416	607703	190694	286035	23645	212315
2021-02-01	2655603	115956	50094	65862	2617969	37634	0	2010795	644808	0.02418	0.00775	924042	1271089	100610	849053	712556	951996	75232	617597	211486	319093	25378	231456
2021-02-02	2783282	127679	57930	69749	2743620	39662	0	2068725	714557	0.02487	0.00859	965365	1337941	105507	881293	731360	984975	77711	627304	234005	352966	27796	253989
2021-02-03	2925900	142618	57963	84655	2880784	45116	0	2126688	799212	0.02557	0.00961	1017720	1406777	110937	918910	753867	1012737	79848	638337	263853	394040	31089	280573
2021-02-04	3061682	135782	63142	72640	3011540	50142	0	2189830	871852	0.02633	0.01048	1063315	1476414	115434	951490	775148	1048126	82035	647680	288167	428288	33399	303810
2021-02-05	3195128	133446	59739	73707	3140915	54213	0	2249569	945559	0.02705	0.01137	1113171	1541361	120396	983408	798807	1077892	83539	657334	314364	463469	36857	326074
2021-02-06	3298882	103754	48595	55159	3241268	57614	0	2298164	1000718	0.02763	0.01203	1148831	1593002	124899	1010312	816334	1103194	85389	666384	332497	489808	39510	343928
2021-02-07	3358272	59390	32873	26517	3297199	61073	0	2331037	1027235	0.02803	0.01235	1171440	1620458	127596	1024125	829188	1119177	86623	672032	342252	501281	40973	352093
2021-02-08	3464691	106419	54802	51617	3399641	65034	16	2385839	1078852	0.02869	0.01297	1222466	1662732	131450	1043707	860639	1137166	88427	679600	361827	525566	43023	364107
2021-02-09	3589420	124729	59648	65081	3520995	68304	121	2445487	1143933	0.02940	0.01375	1280745	1715112	135704	1066046	896365	1155358	91106	688100	384380	559754	44598	377946
2021-02-10	3739615	150195	75273	74922	3658756	73236	7623	2520760	1218855	0.03031	0.01466	1343569	1785573	139469	1094116	935065	1185072	92729	698310	408504	600501	46740	395806
2021-02-11	3883506	143891	71451	72440	3782871	79186	21449	2592211	1291295	0.03117	0.01553	1402038	1855805	144766	1119602	969406	1216559	95003	707850	432632	639246	49763	411752
2021-02-12	4041951	158445	80088	78357	3918015	88723	35213	2672299	1369652	0.03213	0.01647	1472067	1928305	150995	1146626	1010719	1249129	97701	717657	461348	679176	53294	428969
2021-02-13	4151858	109907	63263	46644	4012219	92102	47537	2735562	1416296	0.03289	0.01703	1526869	1972656	155555	1164289	1045187	1273790	99496	724478	481682	698866	56059	439811
2021-02-14	4218614	66756	39774	26982	4069146	94955	54513	2775336	1443278	0.03337	0.01735	1564860	1997143	157156	1172789	1069566	1287149	100336	728032	495294	709994	56820	444757
2021-02-15	4345414	126800	70779	56021	4177570	98275	69569	2846115	1499299	0.03422	0.01803	1631133	2046241	161029	1192512	1110053	1312732	102469	734642	521080	733509	58560	457870
2021-02-16	4481685	136271	81516	54755	4285804	102902	92979	2927631	1554054	0.03520	0.01869	1696383	2104959	163665	1210675	1151763	1348207	103979	741444	544620	756752	59686	469231
2021-02-17	4630842	149157	94511	54646	4408798	109899	112145	3022142	1608700	0.03634	0.01934	1774796	2162964	168586	1232444	1207466	1381423	106853	749970	567330	781541	61733	482474
2021-02-18	4776234	145392	93347	52045	4523366	116967	135901	3115489	1660745	0.03746	0.01997	1849444	2222175	171969	1252689	1259475	1417980	108604	757880	589969	804195	63365	494809
2021-02-19	4926592	150358	96861	53497	4642473	124877	159242	3212350	1714242	0.03863	0.02061	1928927	2280766	176706	1270631	1316696	1452520	111180	764667	612231	828246	65526	505964
2021-02-20	5039179	112587	74925	37662	4728827	130339	180013	3287275	1751904	0.03953	0.02106	1988583	2324067	180303	1283899	1359377	1480773	113412	768619	629206	843294	66891	515280
2021-02-21	5124754	85575	56636	28939	4794657	134560	195537	3343911	1780843	0.04021	0.02141	2035835	2355650	182812	1293111	1392850	1501212	114534	770398	642985	854438	68278	522713
2021-02-22	5276738	151984	99008	52976	4913581	141993	221164	3442919	1833819	0.04140	0.02205	2113738	2418214	187680	1310583	1450712	1536808	117521	776688	663026	881406	70159	533895
2021-02-23	5436386	159648	104008	55640	5040532	148249	247605	3546927	1889459	0.04265	0.02272	2192165	2485638	193171	1328379	1509665	1573885	120883	784106	682500	911753	72288	544273
2021-02-24	5610861	174475	116539	57936	5173265	155754	281842	3663466	1947395	0.04405	0.02342	2276946	2561070	199713	1346451	1573363	1619053	125153	791406	703583	942017	74560	555045
2021-02-25	5790289	179428	127064	52364	5298069	161926	330294	3790530	1999759	0.04558	0.02405	2357337	2645666	206410	1363049	1635307	1675661	130195	798882	722030	970005	76215	564167
2021-02-26	5984932	194643	135976	58667	5430913	169048	384971	3926506	2058426	0.04721	0.02475	2443252	2738941	213221	1380273	1699473	1738940	135205	805445	743779	1000001	78016	574828
2021-02-27	6131279	146347	107584	38763	5524721	173196	433362	4034090	2097189	0.04851	0.02522	2507233	2810291	220110	1390788	1747199	1791742	140282	808815	760034	1018549	79828	581973
2021-02-28	6244863	113584	85652	27932	5591952	176767	476144	4119742	2125121	0.04954	0.02555	2554367	2868548	225458	1397082	1782027	1837483	144702	810394	772340	1031065	80756	586688
2021-03-01	6435689	190826	140571	50255	5721054	184448	530187	4260313	2175376	0.05123	0.02616	2656051	2944407	232913	1410588	1856075	1896238	150861	815140	799976	1048169	82052	595448
2021-03-02	6649961	214272	158615	55657	5864914	192834	592213	4418928	2231033	0.05313	0.02683	2764886	3034725	242154	1426038	1934412	1966583	157905	821439	830474	1068142	84249	604599
2021-03-03	6889328	239367	172178	67189	6026903	204304	658121	4591106	2298222	0.05520	0.02763	2883858	3133642	253861	1446065	2016549	2041973	167080	830385	867309	1091669	86781	615680
2021-03-04	7126230	236902	175135	61767	6169568	216839	739823	4766241	2359989	0.05731	0.02838	2994231	3239880	266002	1462630	2092135	2127485	176821	836028	902096	1112395	89181	626602
2021-03-05	7373580	247350	184164	63186	6311047	228954	833579	4950405	2423175	0.05952	0.02914	3107953	3353769	280573	1477034	2167685	2222643	188512	841175	940268	1131126	92061	635859
2021-03-06	7565647	192067	144936	47131	6418918	236597	910132	5095341	2470306	0.06127	0.02970	3196444	3440541	291151	1485266	2223002	2298857	197512	843509	973442	1141684	93639	641757
2021-03-07	7712904	147257	112991	34266	6502494	243079	967331	5208332	2504572	0.06263	0.03012	3268897	3503500	299412	1490183	2270645	2354429	204941	845013	998252	1149071	94471	645170
2021-03-08	7942691	229787	176692	53095	6638569	254366	1049756	5385024	2557667	0.06475	0.03075	3387734	3593694	316137	1502806	2352199	2431144	219951	850513	1035535	1162550	96186	652293
2021-03-09	8187215	244524	189562	54962	6778907	265917	1142391	5574586	2612629	0.06703	0.03141	3508054	3693048	333465	1516250	2433211	2518794	235372	856753	1074843	1174254	98093	659497
2021-03-10	8458734	271519	204928	66591	6935786	277061	1245887	5779514	2679220	0.06949	0.03222	3639462	3801537	353612	1530542	2515560	2616121	253609	863989	1123902	1185416	100003	666553
2021-03-11	8738589	279855	217686	62169	7088979	288635	1360975	5997200	2741389	0.07211	0.03296	3770615	3922285	374187	1543657	2599740	2724980	272738	870691	1170875	1197305	101449	672966
2021-03-12	9010151	271562	203891	67671	7236934	301680	1471537	6201091	2809060	0.07456	0.03378	3901843	4036271	394065	1555037	2678112	2827553	290900	876601	1223731	1208718	103165	678436
2021-03-13	9235865	225714	177920	47794	7349265	309378	1577222	6379011	2856854	0.07670	0.03435	4009589	4134233	413452	1560571	2746970	2918033	309275	879198	1262619	1216200	104177	681373
2021-03-14	9399110	163245	128148	35097	7437223	314160	1647727	6507159	2891951	0.07824	0.03477	4093485	4195032	429191	1563203	2802360	2973793	324003	880699	1291125	1221239	105188	682504
