date	dosen_kumulativ	dosen_differenz_zum_vortag	dosen_erst_differenz_zum_vortag	dosen_zweit_differenz_zum_vortag	dosen_biontech_kumulativ	dosen_moderna_kumulativ	dosen_astrazeneca_kumulativ	personen_erst_kumulativ	personen_voll_kumulativ	impf_quote_erst	impf_quote_voll	indikation_alter_dosen	indikation_beruf_dosen	indikation_medizinisch_dosen	indikation_pflegeheim_dosen	indikation_alter_erst	indikation_beruf_erst	indikation_medizinisch_erst	indikation_pflegeheim_erst	indikation_alter_voll	indikation_beruf_voll	indikation_medizinisch_voll	indikation_pflegeheim_voll
2020-12-27	23569	23569	23569	0	23569	0	0	23569	0	0.00028	0.00000	8634	7775	1281	13036	8634	7775	1281	13036	0	0	0	0
2020-12-28	42309	18740	18740	0	42309	0	0	42309	0	0.00051	0.00000	16423	15167	1967	21868	16423	15167	1967	21868	0	0	0	0
2020-12-29	84960	42651	42651	0	84960	0	0	84960	0	0.00102	0.00000	28854	36728	3043	38596	28854	36728	3043	38596	0	0	0	0
2020-12-30	142961	58001	58001	0	142961	0	0	142961	0	0.00172	0.00000	46267	68157	4644	59521	46267	68157	4644	59521	0	0	0	0
2020-12-31	181578	38617	38617	0	181578	0	0	181578	0	0.00218	0.00000	59362	86810	6462	74881	59362	86810	6462	74881	0	0	0	0
2021-01-01	206327	24749	24749	0	206327	0	0	206327	0	0.00248	0.00000	67107	96774	7537	87480	67107	96774	7537	87480	0	0	0	0
2021-01-02	258509	52182	52182	0	258509	0	0	258509	0	0.00311	0.00000	86485	120619	10018	108566	86485	120619	10018	108566	0	0	0	0
2021-01-03	283495	24986	24986	0	283495	0	0	283495	0	0.00341	0.00000	96402	131471	10948	119141	96402	131471	10948	119141	0	0	0	0
2021-01-04	332180	48685	48685	0	332180	0	0	332180	0	0.00399	0.00000	111739	156562	13607	134949	111739	156562	13607	134949	0	0	0	0
2021-01-05	384636	52456	52456	0	384636	0	0	384636	0	0.00462	0.00000	127984	184094	16042	153118	127984	184093	16042	153118	0	1	0	0
2021-01-06	443803	59167	59167	0	443803	0	0	443803	0	0.00534	0.00000	145929	215072	19454	174309	145929	215071	19454	174309	0	1	0	0
2021-01-07	502265	58462	58462	0	502265	0	0	502265	0	0.00604	0.00000	163737	245486	22458	192132	163737	245485	22458	192132	0	1	0	0
2021-01-08	562710	60445	60445	0	562710	0	0	562710	0	0.00677	0.00000	183326	277100	25750	211908	183322	277099	25750	211908	4	1	0	0
2021-01-09	620033	57323	57323	0	620033	0	0	620033	0	0.00746	0.00000	205722	301858	28063	234850	205714	301857	28063	234850	8	1	0	0
2021-01-10	653313	33280	33280	0	653313	0	0	653313	0	0.00786	0.00000	218947	315971	29332	246656	218937	315970	29332	246656	10	1	0	0
2021-01-11	718980	65667	65667	0	718980	0	0	718980	0	0.00865	0.00000	241909	347287	32277	266924	241899	347286	32277	266924	10	1	0	0
2021-01-12	801064	82084	82084	0	801064	0	0	801064	0	0.00963	0.00000	267423	389630	35429	291162	267413	389629	35429	291162	10	1	0	0
2021-01-13	900150	99086	99086	0	899355	795	0	900150	0	0.01082	0.00000	299842	441861	38904	320738	299832	441860	38904	320738	10	1	0	0
2021-01-14	1000379	100229	100115	114	994936	5443	0	1000265	114	0.01203	0.00000	325989	493242	41215	353601	325924	493237	41215	353601	65	5	0	0
2021-01-15	1093203	92824	92396	428	1082309	10894	0	1092661	542	0.01314	0.00001	355725	540543	44832	381752	355547	540459	44823	381663	178	84	9	89
2021-01-16	1150303	57100	56703	397	1137551	12752	0	1149364	939	0.01382	0.00001	376694	565629	46871	401622	376325	565438	46801	401331	369	191	70	291
2021-01-17	1194811	44508	30897	13611	1180645	14166	0	1180261	14550	0.01419	0.00017	393407	585215	48594	419464	386719	580130	47929	411232	6688	5085	665	8232
2021-01-18	1269168	74357	57985	16372	1253068	16100	0	1238246	30922	0.01489	0.00037	420670	621189	50701	440040	408212	609026	49502	424380	12458	12163	1199	15660
2021-01-19	1364569	95401	68172	27229	1346946	17623	0	1306418	58151	0.01571	0.00070	453142	670380	53957	467154	431228	645193	51965	440866	21914	25187	1992	26288
2021-01-20	1493509	128940	78284	50656	1474594	18915	0	1384702	108807	0.01665	0.00131	495170	733085	57854	509776	458404	682527	54964	463479	36766	50558	2890	46297
2021-01-21	1589641	96132	60697	35435	1569627	20014	0	1445399	144242	0.01738	0.00173	532650	777148	62082	540804	482924	709405	58190	481076	49726	67743	3892	59728
2021-01-22	1705251	115610	84252	31358	1683899	21352	0	1529651	175600	0.01839	0.00211	573954	829389	65659	583389	511663	747135	60875	508713	62291	82254	4784	74676
2021-01-23	1798170	92919	48969	43950	1776435	21735	0	1578620	219550	0.01898	0.00264	608249	870323	68921	614676	530108	767114	62058	522431	78141	103209	6863	92245
2021-01-24	1864470	66300	38211	28089	1842491	21979	0	1616831	247639	0.01944	0.00298	630796	897622	69811	638744	543447	782291	62379	534225	87349	115331	7432	104519
2021-01-25	1962400	97930	58192	39738	1938946	23454	0	1675023	287377	0.02014	0.00346	670390	940897	73229	664409	571116	804677	64026	546967	99274	136220	9203	117442
2021-01-26	2065119	102719	53109	49610	2040077	25042	0	1728132	336987	0.02078	0.00405	708530	989112	76911	692100	595870	825364	65337	558947	112660	163748	11574	133153
2021-01-27	2178458	113339	54054	59285	2151505	26953	0	1782186	396272	0.02143	0.00476	748998	1043671	81980	723988	619128	847695	67128	571134	129870	195976	14852	152854
2021-01-28	2279055	100597	51583	49014	2245619	33436	0	1833769	445286	0.02205	0.00535	785603	1092550	86102	750361	640803	870552	68651	582998	144800	221998	17451	167363
2021-01-29	2388794	109739	55982	53757	2353954	34840	0	1889751	499043	0.02272	0.00600	826045	1144091	91373	778594	662787	894593	70860	594045	163258	249498	20513	184549
2021-01-30	2476974	88180	39592	48588	2441260	35714	0	1929343	547631	0.02320	0.00658	859626	1184869	95030	804288	678903	912911	72260	601910	180723	271958	22770	202378
2021-01-31	2539679	62705	31325	31380	2503623	36056	0	1960668	579011	0.02358	0.00696	883168	1213293	97060	820013	692472	927199	73416	607690	190696	286094	23644	212323
2021-02-01	2655632	115953	50092	65861	2617999	37633	0	2010760	644872	0.02418	0.00775	924025	1271139	100609	849047	712538	951987	75232	617583	211487	319152	25377	231464
2021-02-02	2783307	127675	57927	69748	2743646	39661	0	2068687	714620	0.02487	0.00859	965346	1337989	105506	881287	731340	984965	77711	627290	234006	353024	27795	253997
2021-02-03	2926026	142719	57977	84742	2880912	45114	0	2126664	799362	0.02557	0.00961	1017746	1406869	110936	918961	753847	1012741	79848	638323	263899	394128	31088	280638
2021-02-04	3061852	135826	63139	72687	3011712	50140	0	2189803	872049	0.02633	0.01049	1063341	1476553	115430	951541	775128	1048130	82032	647666	288213	428423	33398	303875
2021-02-05	3195424	133572	59865	73707	3141213	54211	0	2249668	945756	0.02705	0.01137	1113270	1541507	120394	983576	798860	1077903	83538	657437	314410	463604	36856	326139
2021-02-06	3299294	103870	48615	55255	3241682	57612	0	2298283	1001011	0.02763	0.01204	1149033	1593161	124897	1010576	816394	1103218	85388	666487	332639	489943	39509	344089
2021-02-07	3358684	59390	32873	26517	3297613	61071	0	2331156	1027528	0.02803	0.01236	1171642	1620617	127594	1024389	829248	1119201	86622	672135	342394	501416	40972	352254
2021-02-08	3465102	106418	54801	51617	3400054	65032	16	2385957	1079145	0.02869	0.01298	1222667	1662891	131448	1043972	860698	1137190	88426	679703	361969	525701	43022	364269
2021-02-09	3589928	124826	59665	65161	3521504	68302	122	2445622	1144306	0.02941	0.01376	1280945	1715370	135707	1066311	896424	1155400	91111	688203	384521	559970	44596	378108
2021-02-10	3740313	150385	75272	75113	3659455	73234	7624	2520894	1219419	0.03031	0.01466	1343769	1786021	139471	1094382	935123	1185114	92733	698413	408646	600907	46738	395969
2021-02-11	3884199	143886	71446	72440	3783565	79184	21450	2592340	1291859	0.03117	0.01553	1402234	1856253	144769	1119868	969461	1216600	95007	707953	432773	639653	49762	411915
2021-02-12	4042702	158503	80124	78379	3918730	88721	35251	2672464	1370238	0.03213	0.01648	1472269	1928799	150998	1146903	1010774	1249206	97705	717760	461495	679593	53293	429143
2021-02-13	4152619	109917	63273	46644	4012932	92100	47587	2735737	1416882	0.03289	0.01704	1527067	1973163	155558	1164565	1045239	1273879	99500	724581	481828	699284	56058	439984
2021-02-14	4219387	66768	39787	26981	4069871	94952	54564	2775524	1443863	0.03337	0.01736	1565062	1997652	157169	1173072	1069622	1287241	100350	728142	495440	710411	56819	444930
2021-02-15	4346190	126803	70784	56019	4178300	98272	69618	2846308	1499882	0.03422	0.01803	1631335	2046752	161042	1192800	1110111	1312826	102483	734757	521224	733926	58559	458043
2021-02-16	4482467	136277	81520	54757	4286538	102899	93030	2927828	1554639	0.03520	0.01869	1696588	2105474	163679	1210963	1151823	1348303	103993	741559	544765	757171	59686	469404
2021-02-17	4631766	149299	94653	54646	4409507	109970	112289	3022481	1609285	0.03634	0.01935	1774979	2163568	168674	1232734	1207503	1381609	106941	750086	567476	781959	61733	482648
2021-02-18	4777382	145616	93570	52046	4524068	117127	136187	3116051	1661331	0.03747	0.01998	1849677	2222943	172058	1252985	1259563	1418330	108693	758000	590114	804613	63365	494985
2021-02-19	4928066	150684	97188	53496	4643177	125047	159842	3213239	1714827	0.03864	0.02062	1929160	2281856	176797	1270930	1316785	1453192	111271	764790	612375	828664	65526	506140
2021-02-20	5040689	112623	74961	37662	4729529	130509	180651	3288200	1752489	0.03954	0.02107	1988814	2325194	180394	1284200	1359464	1481482	113503	768743	629350	843712	66891	515457
2021-02-21	5126260	85571	56633	28938	4795355	134730	196175	3344833	1781427	0.04022	0.02142	2036059	2356779	182904	1293411	1392931	1501923	114626	770522	643128	854856	68278	522889
2021-02-22	5278436	152176	99204	52972	4914334	142172	221930	3444037	1834399	0.04141	0.02206	2113956	2419483	187781	1310933	1450791	1537659	117622	776862	663165	881824	70159	534071
2021-02-23	5438338	159902	104259	55643	5041286	148495	248557	3548296	1890042	0.04266	0.02273	2192431	2487102	193280	1328732	1509793	1574927	120992	784283	682638	912175	72288	544449
2021-02-24	5613083	174745	116796	57949	5174032	156090	282961	3665092	1947991	0.04407	0.02342	2277272	2562721	199854	1346814	1573551	1620269	125294	791593	703721	942452	74560	555221
2021-02-25	5792606	179523	127154	52369	5298839	162262	331505	3792246	2000360	0.04560	0.02405	2357661	2647413	206551	1363413	1635493	1676969	130336	799069	722168	970444	76215	564344
2021-02-26	5987966	195360	136522	58838	5431866	169383	386717	3928768	2059198	0.04724	0.02476	2443722	2741207	213364	1380765	1699733	1740716	135346	805645	743989	1000491	78018	575120
2021-02-27	6134660	146694	107836	38858	5525841	173531	435288	4036604	2098056	0.04854	0.02523	2507790	2812753	220315	1391337	1747480	1793686	140483	809018	760310	1019067	79832	582319
2021-02-28	6248241	113581	85649	27932	5593069	177102	478070	4122253	2125988	0.04957	0.02556	2554921	2871010	225663	1397631	1782305	1839427	144903	810597	772616	1031583	80760	587034
2021-03-01	6439728	191487	141232	50255	5722174	184826	532728	4263485	2176243	0.05126	0.02617	2656620	2947436	233195	1411137	1856368	1898749	151139	815343	800252	1048687	82056	595794
2021-03-02	6654956	215228	159571	55657	5866033	193212	595711	4423056	2231900	0.05318	0.02684	2765453	3038672	242438	1426632	1934703	1970012	158185	821687	830750	1068660	84253	604945
2021-03-03	6895048	240092	172865	67227	6028059	204697	662292	4595921	2299127	0.05526	0.02764	2884444	3138210	254156	1446756	2016841	2046003	167371	830712	867603	1092207	86785	616044
2021-03-04	7132599	237551	175784	61767	6170730	217269	744600	4771705	2360894	0.05738	0.02839	2994826	3245061	266300	1463345	2092436	2132128	177115	836379	902390	1112933	89185	626966
2021-03-05	7381837	249238	185975	63263	6312325	229570	839942	4957680	2424157	0.05961	0.02915	3108660	3360633	280879	1477888	2168086	2228906	188814	841651	940574	1131727	92065	636237
2021-03-06	7575015	193178	145934	47244	6420305	237254	917456	5103614	2471401	0.06137	0.02972	3197214	3448440	291464	1486174	2223427	2306092	197821	843992	973787	1142348	93643	642182
2021-03-07	7722567	147552	113180	34372	6504018	243887	974662	5216794	2505773	0.06273	0.03013	3269845	3511468	299774	1491134	2271190	2361705	205266	845508	998655	1149763	94508	645626
2021-03-08	7953090	230523	177365	53158	6640159	255210	1057721	5394159	2558931	0.06486	0.03077	3388685	3602316	316503	1503857	2352745	2439013	220280	851108	1035940	1163303	96223	652749
2021-03-09	8199038	245948	190903	55045	6780526	266857	1151655	5585062	2613976	0.06716	0.03143	3509054	3702813	333909	1517449	2433788	2527775	235766	857449	1075266	1175038	98143	660000
2021-03-10	8472811	273773	206910	66863	6937959	278278	1256574	5791972	2680839	0.06964	0.03223	3640848	3812730	354150	1532339	2516392	2626404	254093	865195	1124456	1186326	100057	667144
2021-03-11	8756374	283563	220897	62666	7091556	290368	1374450	6012869	2743505	0.07230	0.03299	3772199	3936524	374788	1545920	2600765	2737847	273279	872331	1171434	1198677	101509	673589
2021-03-12	9043345	286971	218516	68455	7240658	303935	1498752	6231385	2811960	0.07493	0.03381	3903985	4064705	394962	1558002	2679557	2854110	291697	878710	1224428	1210595	103265	679292
2021-03-13	9274043	230698	182850	47848	7353432	311813	1608798	6414235	2859808	0.07713	0.03439	4011905	4167184	414610	1563662	2748560	2949087	310333	881412	1263345	1218097	104277	682250
2021-03-14	9438034	163991	128880	35111	7441423	316600	1680011	6543115	2894919	0.07867	0.03481	4095824	4228552	430512	1566296	2803966	3005411	325224	882913	1291858	1223141	105288	683383
2021-03-15	9663887	225853	169080	56773	7587462	327612	1748813	6712195	2951692	0.08071	0.03549	4227487	4297690	449442	1576063	2889852	3065737	343067	888407	1337635	1231953	106375	687656
